entry,top year,ranking,artist,track,release year,genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,popularity
872,2018,73,Tyga,Taste (feat. Offset),2018-05-16,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.884,0.559,-7.442,0.12,0.0236,0.0,0.101,0.342,97.994,0,1,232959,70.0
873,2018,74,Reik,Me Niego (feat. Ozuna & Wisin),2019-05-31,"['latin arena pop', 'latin pop', 'mexican pop']",0.777,0.782,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,0,0,221653,70.0
874,2018,75,"Machine Gun Kelly, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",2017-11-18,"['ohio hip hop', 'pop', 'pop rap']",0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,3,0,202805,70.0
875,2018,76,"Marshmello, Lil Peep",Spotlight,2018-01-12,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.546,0.822,-4.483,0.151,0.0145,0.0,0.742,0.615,150.06,7,1,177600,70.0
876,2018,77,Jason Aldean,You Make It Easy,2018-04-13,"['contemporary country', 'country', 'country road']",0.375,0.574,-5.305,0.0315,0.143,0.0,0.11,0.406,132.025,7,1,196800,70.0
877,2018,78,Migos,MotorSport,2018-01-26,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,2,1,303077,69.0
878,2018,79,Florida Georgia Line,Simple,2019-02-15,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.362,0.882,-3.717,0.0973,0.0791,0.0,0.15,0.864,199.811,3,1,185200,69.0
879,2018,80,"Tiësto, Dzeko",Jackie Chan,2018-05-18,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,3,0,215760,69.0
880,2018,81,Tom Walker,Leave a Light On,2017-10-13,"['indie anthem-folk', 'pop', 'uk pop']",0.586,0.624,-5.946,0.113,0.0153,1.78E-06,0.133,0.267,68.976,5,1,185863,69.0
881,2018,82,Rich The Kid,Plug Walk,2018-03-30,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap', 'viral rap']",0.876,0.519,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,11,1,175230,69.0
882,2018,83,6ix9ine,FEFE,2018,"['emo rap', 'rap', 'trap']",0.931,0.387,-9.127,0.412,0.088,0.0,0.136,0.375,125.978,1,1,179405,69.0
883,2018,84,Childish Gambino,This Is America,2018-05-06,"['atl hip hop', 'hip hop', 'pop', 'rap']",0.854,0.463,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,5,1,225773,69.0
884,2018,85,King Princess,1950,2018-02-23,"['alt z', 'art pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",0.6,0.535,-7.043,0.107,0.648,4.7E-06,0.162,0.269,71.912,4,1,225133,69.0
885,2018,86,Daddy Yankee,Dura,2018-01-18,"['latin hip hop', 'reggaeton', 'urbano latino']",0.783,0.84,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,1,1,200480,69.0
886,2018,87,"Lil Dicky, Chris Brown",Freaky Friday (feat. Chris Brown),2018-03-15,"['comedy rap', 'pop rap', 'rap']",0.755,0.599,-5.042,0.224,0.147,0.0,0.109,0.755,133.123,8,1,216632,68.0
887,2018,88,"Jay Rock, Kendrick Lamar, Future","King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,1,1,229670,68.0
888,2018,89,Justin Timberlake,Say Something (feat. Chris Stapleton),2018-02-02,"['dance pop', 'pop']",0.707,0.632,-7.031,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,10,1,278893,68.0
889,2018,90,Dan + Shay,Tequila,2018-06-22,"['contemporary country', 'country', 'country road', 'pop']",0.489,0.581,-5.731,0.0281,0.0312,0.0,0.132,0.494,86.016,11,1,196747,68.0
890,2018,91,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),2018-05-17,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.737,0.636,-4.546,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,11,0,222653,68.0
891,2018,92,Vance Joy,Saturday Sun,2018-02-23,"['folk-pop', 'pop']",0.637,0.864,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,8,1,214720,68.0
892,2018,93,Maluma,Corazón (feat. Nego do Borel),2018-05-18,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",0.722,0.738,-6.073,0.247,0.328,1.47E-05,0.198,0.748,198.075,9,0,184720,68.0
893,2018,94,Cardi B,Be Careful,2018-04-06,"['dance pop', 'pop', 'rap', 'viral rap']",0.82,0.568,-8.23,0.411,0.0256,0.0,0.0952,0.535,152.279,6,0,210787,66.0
894,2018,95,"Becky G, NATTI NATASHA",Sin Pijama,2018-04-20,"['dance pop', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",0.791,0.745,-3.695,0.0464,0.354,2.93E-05,0.104,0.82,94.014,11,0,188560,66.0
895,2018,96,George Ezra,Paradise,2018-03-23,"['folk-pop', 'neo-singer-songwriter']",0.642,0.881,-3.537,0.0393,0.209,0.0,0.21,0.913,138.03,11,1,222045,66.0
896,2018,97,Drake,I'm Upset,2018-06-29,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.899,0.586,-7.866,0.343,0.279,0.0,0.0836,0.492,150.002,11,0,214467,66.0
897,2018,98,The Chainsmokers,Sick Boy,2018-12-14,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.663,0.577,-7.518,0.0531,0.109,0.0,0.12,0.454,89.996,11,0,193200,66.0
898,2018,99,Ella Mai,Boo'd Up,2017-02-22,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",0.561,0.779,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,10,0,256064,66.0
899,2018,100,Clean Bandit,I Miss You (feat. Julia Michaels),2018-11-30,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.693,0.624,-7.482,0.0448,0.299,7.64E-06,0.0955,0.369,105.002,0,0,205987,67.0
900,2019,1,Lil Nas X,Old Town Road - Remix,2019-06-21,"['lgbtq+ hip hop', 'pop']",0.878,0.619,-5.56,0.102,0.0533,0,0.113,0.639,136.041,6,1,157067,76.0
901,2019,2,Billie Eilish,bad guy,2019-03-29,"['art pop', 'electropop', 'pop']",0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,7,1,194088,81.0
902,2019,3,Shawn Mendes,Señorita,2019-06-19,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.759,0.548,-6.049,0.029,0.0392,0,0.0828,0.749,116.967,9,0,190800,79.0
903,2019,4,Ariana Grande,7 rings,2019-02-08,"['dance pop', 'pop']",0.778,0.317,-10.732,0.334,0.592,0,0.0881,0.327,140.048,1,0,178627,83.0
904,2019,5,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,"['dfw rap', 'melodic rap', 'rap']",0.755,0.522,-4.368,0.0575,0.533,0,0.0685,0.925,89.96,2,1,157560,80.0
905,2019,6,Alec Benjamin,Let Me Down Slowly,2018-11-16,"['alt z', 'electropop', 'pop']",0.652,0.557,-5.714,0.0318,0.74,0,0.124,0.483,150.073,1,0,169354,83.0
906,2019,7,Halsey,Without Me,2018-10-04,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.752,0.488,-7.05,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,6,1,201661,74.0
907,2019,8,"Billie Eilish, Khalid",lovely (with Khalid),2018-04-19,"['art pop', 'electropop', 'pop']",0.351,0.296,-10.109,0.0333,0.934,0,0.095,0.12,115.284,4,0,200186,87.0
908,2019,9,"Lady Gaga, Bradley Cooper",Shallow,2018-10-05,"['art pop', 'dance pop', 'pop']",0.572,0.385,-6.362,0.0308,0.371,0,0.231,0.323,95.799,7,1,215733,83.0
909,2019,10,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2019-03-08,"['dark clubbing', 'destroy techno']",0.658,0.671,-12.21,0.0363,0.0933,0.000927,0.115,0.166,100.966,2,1,202093,83.0
910,2019,11,Lewis Capaldi,Someone You Loved,2019-05-17,"['pop', 'uk pop']",0.501,0.405,-5.679,0.0319,0.751,0,0.105,0.446,109.891,1,1,182161,86.0
911,2019,12,Taylor Swift,Lover,2019-08-23,['pop'],0.359,0.543,-7.582,0.0919,0.492,1.58E-05,0.118,0.453,68.534,7,1,221307,82.0
912,2019,13,Lana Del Rey,Doin' Time,2019-08-30,"['art pop', 'pop']",0.641,0.559,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,7,0,202193,81.0
913,2019,14,Billie Eilish,when the party's over,2019-03-29,"['art pop', 'electropop', 'pop']",0.367,0.111,-14.084,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,1,196077,81.0
914,2019,15,Post Malone,Circles,2019-09-06,"['dfw rap', 'melodic rap', 'rap']",0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,0,1,215280,84.0
915,2019,16,Travis Scott,SICKO MODE,2018-08-03,"['rap', 'slap house']",0.834,0.73,-3.714,0.222,0.00513,0,0.124,0.446,155.008,8,1,312820,81.0
916,2019,17,Selena Gomez,Lose You To Love Me,2020-01-10,"['dance pop', 'pop', 'post-teen pop']",0.488,0.343,-8.985,0.0436,0.556,0,0.21,0.0978,102.819,4,1,206459,80.0
917,2019,18,Ariana Grande,"thank u, next",2019-02-08,"['dance pop', 'pop']",0.717,0.653,-5.634,0.0658,0.229,0,0.101,0.412,106.966,1,1,207320,80.0
918,2019,19,J. Cole,MIDDLE CHILD,2019-01-23,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",0.837,0.364,-11.713,0.276,0.149,0,0.271,0.463,123.984,8,1,213594,80.0
919,2019,20,Taylor Swift,Cruel Summer,2019-08-23,['pop'],0.552,0.702,-5.707,0.157,0.117,2.06E-05,0.105,0.564,169.994,9,1,178427,82.0
920,2019,21,21 Savage,a lot,2018-12-21,"['atl hip hop', 'rap']",0.837,0.636,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972,1,1,288624,80.0
921,2019,22,Post Malone,Wow.,2019-09-06,"['dfw rap', 'melodic rap', 'rap']",0.829,0.539,-7.359,0.208,0.136,1.78E-06,0.103,0.388,99.96,11,0,149547,80.0
922,2019,23,Panic! At The Disco,High Hopes,2018-06-22,['modern rock'],0.579,0.904,-2.729,0.0618,0.193,0,0.064,0.681,82.014,5,1,190947,79.0
923,2019,24,Juice WRLD,Robbery,2019-03-08,"['chicago rap', 'melodic rap']",0.623,0.692,-5.122,0.0504,0.328,0,0.153,0.566,79.899,2,1,240051,79.0
924,2019,25,"Tyler\, The Creator",EARFQUAKE,2019-05-17,"['hip hop', 'rap']",0.554,0.498,-8.866,0.0685,0.23,5.98E-06,0.795,0.413,79.635,9,1,190067,79.0
925,2019,26,Jonas Brothers,Sucker,2019-06-07,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.842,0.734,-5.065,0.0588,0.0427,0,0.106,0.952,137.958,1,0,181027,79.0
926,2019,27,Lewis Capaldi,Bruises,2019-05-17,"['pop', 'uk pop']",0.736,0.308,-7.83,0.0677,0.946,0,0.186,0.361,111.202,4,1,220492,79.0
927,2019,28,Ava Max,Sweet but Psycho,2020-09-18,"['dance pop', 'pop']",0.72,0.706,-4.719,0.0473,0.0684,0,0.166,0.62,133.002,1,1,187436,79.0
928,2019,29,Lil Tecca,Ransom,2019-08-30,"['melodic rap', 'pluggnb', 'rap', 'trap', 'viral rap']",0.745,0.642,-6.257,0.287,0.0204,0,0.0658,0.226,179.974,7,0,131240,78.0
929,2019,30,BTS,Boy With Luv (feat. Halsey),2019-04-12,"['k-pop', 'k-pop boy group']",0.645,0.862,-4.761,0.0845,0.0933,0,0.193,0.803,119.947,11,0,229773,78.0
930,2019,31,Post Malone,Better Now,2018-04-27,"['dfw rap', 'melodic rap', 'rap']",0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,10,1,231267,79.0
931,2019,32,Regard,Ride It,2019-07-26,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",0.88,0.751,-4.258,0.0874,0.177,6.43E-05,0.106,0.884,117.948,7,0,157606,78.0
932,2019,33,"Ariana Grande, Social House",boyfriend (with Social House),2019-08-02,"['dance pop', 'pop']",0.4,0.795,-3.731,0.461,0.119,0,0.159,0.702,190.097,10,0,186107,78.0
933,2019,34,"Mark Ronson, Miley Cyrus",Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,"['dance pop', 'pop']",0.601,0.794,-5.844,0.0671,0.00987,1.36E-06,0.388,0.244,114.066,7,0,217467,77.0
934,2019,35,Meek Mill,Going Bad (feat. Drake),2018-11-30,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.889,0.496,-6.365,0.0905,0.259,0,0.252,0.544,86.003,4,0,180522,77.0
935,2019,36,Post Malone,Goodbyes (feat. Young Thug),2019-09-06,"['dfw rap', 'melodic rap', 'rap']",0.548,0.653,-3.875,0.081,0.456,0,0.103,0.163,150.068,5,1,174853,77.0
936,2019,37,Bad Bunny,MIA,2018-12-23,"['reggaeton', 'trap latino', 'urbano latino']",0.816,0.538,-6.354,0.0617,0.0142,0.000496,0.099,0.156,97.054,6,0,210368,77.0
937,2019,38,Daddy Yankee,Con Calma,2019-01-24,"['latin hip hop', 'reggaeton', 'urbano latino']",0.737,0.86,-2.652,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,8,0,193227,77.0
938,2019,39,Khalid,Better,2018-10-18,"['pop', 'pop r&b']",0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,0,0,229320,77.0
939,2019,40,Dua Lipa,Don't Start Now,2019-10-31,"['dance pop', 'pop', 'uk pop']",0.794,0.793,-4.521,0.0842,0.0125,0,0.0952,0.677,123.941,11,0,183290,76.0
940,2019,41,Lewis Capaldi,Hold Me While You Wait,2019-05-17,"['pop', 'uk pop']",0.688,0.53,-5.507,0.0333,0.443,0,0.0995,0.162,106.958,11,1,205687,76.0
941,2019,42,Ariana Grande,"break up with your girlfriend, i'm bored",2019-02-08,"['dance pop', 'pop']",0.726,0.554,-5.29,0.0917,0.0421,0,0.106,0.335,169.999,5,0,190440,76.0
942,2019,43,"Bad Bunny, Tainy",Callaita,2019-05-31,"['reggaeton', 'trap latino', 'urbano latino']",0.61,0.624,-4.773,0.309,0.6,2.12E-06,0.243,0.244,176.169,2,1,250534,76.0
943,2019,44,Polo G,Pop Out (feat. Lil Tjay),2019-06-07,"['chicago rap', 'rap']",0.772,0.639,-7.119,0.467,0.15,0,0.0698,0.261,168.112,1,1,166560,76.0
944,2019,45,Tones And I,Dance Monkey,2019-10-17,"['australian pop', 'pop']",0.824,0.588,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027,6,0,209438,76.0
945,2019,46,Dave,Location (feat. Burna Boy),2019-03-08,['uk hip hop'],0.812,0.496,-5.969,0.297,0.271,0,0.0955,0.55,109.979,9,0,241293,76.0
946,2019,47,Drake,Money In The Grave (Drake ft. Rick Ross),2019-06-15,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.831,0.502,-4.045,0.046,0.101,0,0.122,0.101,100.541,10,0,205427,75.0
947,2019,48,Taylor Swift,You Need To Calm Down,2019-08-23,['pop'],0.771,0.671,-5.617,0.0553,0.00929,0,0.0637,0.714,85.026,2,1,171360,75.0
948,2019,49,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",2019-10-04,"['contemporary country', 'country', 'country road', 'pop']",0.654,0.63,-4.644,0.0259,0.153,0,0.111,0.43,89.991,10,1,167693,75.0
949,2019,50,Lil Nas X,Old Town Road,2019-06-21,"['lgbtq+ hip hop', 'pop']",0.907,0.53,-6.112,0.127,0.0578,2.23E-06,0.101,0.507,135.998,1,1,113000,75.0
950,2019,51,A Boogie Wit da Hoodie,Look Back at It,2018-12-21,"['melodic rap', 'rap']",0.791,0.587,-5.075,0.0413,0.407,0,0.148,0.536,96.057,3,0,179449,75.0
951,2019,52,"MEDUZA, Goodboys",Piece Of Your Heart,2019-02-01,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house']",0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,10,0,152913,74.0
952,2019,53,Kodak Black,ZEZE (feat. Travis Scott & Offset),2018-12-14,"['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.861,0.603,-5.788,0.176,0.0521,0,0.0924,0.504,98.043,8,0,228760,74.0
953,2019,54,Kehlani,Nights Like This (feat. Ty Dolla $ign),2019-02-22,"['dance pop', 'pop', 'r&b', 'rap']",0.61,0.725,-5.131,0.15,0.367,0,0.154,0.291,146.163,8,1,201788,74.0
954,2019,55,Mabel,Don't Call Me Up,2019-01-18,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.674,0.881,-2.853,0.147,0.296,3.01E-06,0.0793,0.234,98.994,9,1,178480,74.0
955,2019,56,Mustard,Pure Water (with Migos),2019-06-28,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.682,0.559,-5.545,0.127,0.174,0,0.344,0.137,202.015,0,1,192471,74.0
956,2019,57,Lizzo,Truth Hurts,2019-04-19,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.715,0.624,-3.046,0.114,0.11,0,0.123,0.412,158.087,4,0,173325,74.0
957,2019,58,"Anuel AA, KAROL G",Secreto,2019-01-15,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",0.807,0.803,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987,11,1,258800,74.0
958,2019,59,"Sam Smith, Normani",Dancing With A Stranger (with Normani),2019-01-11,"['pop', 'uk pop']",0.741,0.52,-7.513,0.0656,0.45,1.97E-06,0.222,0.347,102.998,8,1,171030,74.0
959,2019,60,"Kygo, Whitney Houston",Higher Love,2019-06-28,"['edm', 'pop', 'pop dance', 'tropical house']",0.693,0.678,-7.159,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,8,1,228267,74.0
960,2019,61,Lauv,i'm so tired...,2020-03-06,['pop'],0.548,0.735,-7.572,0.236,0.173,0,0.195,0.498,101.252,11,1,162587,73.0
961,2019,62,BLACKPINK,Kill This Love,2019-04-05,"['k-pop', 'k-pop girl group']",0.763,0.835,-5.234,0.191,0.323,0.00221,0.225,0.645,131.875,2,0,191050,73.0
962,2019,63,"Anuel AA, Daddy Yankee, KAROL G",China,2019-07-19,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027,7,1,301714,73.0
963,2019,64,Dominic Fike,3 Nights,2018-10-16,"['alternative pop rock', 'pop']",0.815,0.518,-6.594,0.0897,0.223,0,0.104,0.877,151.891,7,0,177667,73.0
964,2019,65,Billie Eilish,bury a friend,2019-03-29,"['art pop', 'electropop', 'pop']",0.905,0.389,-14.505,0.332,0.74,0.162,0.106,0.196,120.046,8,1,193143,73.0
965,2019,66,"Cardi B, Bruno Mars",Please Me,2019-02-15,"['dance pop', 'pop', 'rap', 'viral rap']",0.747,0.57,-6.711,0.081,0.0642,0,0.0832,0.65,133.992,1,1,200890,72.0
966,2019,67,Lizzo,Good as Hell,2019-04-17,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.682,0.919,-3.18,0.0875,0.256,0,0.442,0.535,95.982,0,0,159736,73.0
967,2019,68,"Marshmello, CHVRCHES",Here With Me,2019-03-08,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.791,0.565,-3.933,0.0439,0.0623,0,0.156,0.181,99.961,5,0,156347,72.0
968,2019,69,Ed Sheeran,Beautiful People (feat. Khalid),2019-07-12,"['pop', 'uk pop']",0.64,0.647,-8.114,0.186,0.124,0,0.0801,0.546,92.979,5,0,197867,72.0
969,2019,70,Lunay,Soltera - Remix,2019-10-25,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.795,0.783,-4.271,0.0432,0.361,0,0.437,0.799,92.01,5,1,266087,72.0
970,2019,71,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),2018-12-21,"['melodic rap', 'rap']",0.581,0.662,-5.239,0.303,0.0153,0,0.111,0.434,93.023,9,1,189487,72.0
971,2019,72,"Pedro Capó, Farruko",Calma - Remix,2018-10-05,"['latin pop', 'puerto rican pop']",0.826,0.773,-4.218,0.0524,0.323,0,0.143,0.761,126.899,11,0,238200,72.0
972,2019,73,Sam Smith,How Do You Sleep?,2019-07-19,"['pop', 'uk pop']",0.477,0.682,-4.931,0.0925,0.153,0,0.0763,0.345,110.567,1,0,202205,71.0
973,2019,74,DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",2019-07-25,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.842,0.801,-4.167,0.228,0.157,4.82E-06,0.0642,0.617,95.881,8,0,212500,71.0
974,2019,75,Queen,Bohemian Rhapsody - Remastered 2011,1975-11-21,"['classic rock', 'glam rock', 'rock']",0.392,0.402,-9.961,0.0536,0.288,0,0.243,0.228,143.883,0,0,354320,71.0
975,2019,76,NLE Choppa,Shotta Flow (feat. Blueface) [Remix],2019-12-23,['memphis hip hop'],0.894,0.511,-4.768,0.421,0.0251,0,0.14,0.567,120.077,2,1,176632,71.0
976,2019,77,"Calvin Harris, Rag'n'Bone Man",Giant (with Rag'n'Bone Man),2019-01-11,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,1,0,229184,71.0
977,2019,78,"Marshmello, Kane Brown",One Thing Right,2019-06-21,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.659,0.625,-2.253,0.045,0.0644,0,0.582,0.442,88.042,4,1,181824,71.0
978,2019,79,Cardi B,Money,2018-10-23,"['dance pop', 'pop', 'rap', 'viral rap']",0.95,0.59,-6.508,0.29,0.00534,0,0.11,0.219,130.003,8,0,183527,71.0
979,2019,80,Ed Sheeran,I Don't Care (with Justin Bieber),2019-07-12,"['pop', 'uk pop']",0.798,0.676,-5.041,0.0442,0.0902,0,0.0894,0.843,101.956,6,1,219947,71.0
980,2019,81,Avicii,SOS (feat. Aloe Blacc),2019-06-06,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.802,0.645,-6.181,0.0715,0.272,0,0.119,0.376,100.001,5,0,157202,71.0
981,2019,82,Lewis Capaldi,Grace,2019-05-17,"['pop', 'uk pop']",0.722,0.565,-5.848,0.0335,0.435,0,0.165,0.488,104.483,4,1,185658,70.0
982,2019,83,Sech,Otro Trago,2019-04-19,"['panamanian pop', 'reggaeton', 'urbano latino']",0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,0,1,225933,70.0
983,2019,84,Ava Max,So Am I,2020-09-18,"['dance pop', 'pop']",0.681,0.657,-4.671,0.0432,0.0748,0,0.353,0.628,130.089,6,1,183027,70.0
984,2019,85,Shawn Mendes,If I Can't Have You,2019-05-03,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.692,0.809,-4.198,0.0602,0.524,0,0.147,0.864,123.911,2,1,190800,70.0
985,2019,86,Miley Cyrus,Slide Away,2019-08-16,['pop'],0.53,0.538,-6.672,0.0335,0.17,2.83E-06,0.248,0.288,148.051,5,1,233654,70.0
986,2019,87,Jonas Brothers,Only Human,2019-06-07,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.795,0.496,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,0,1,183000,70.0
987,2019,88,iann dior,emotions,2019-05-22,"['melodic rap', 'pop', 'pop rap']",0.63,0.63,-6.211,0.0395,0.0131,0,0.142,0.163,80.512,9,1,131213,70.0
988,2019,89,Paulo Londra,Adan y Eva,2019-05-23,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",0.767,0.709,-4.47,0.336,0.323,0,0.0745,0.72,171.993,1,1,256972,70.0
989,2019,90,Lil Nas X,Panini,2019-09-13,"['lgbtq+ hip hop', 'pop']",0.703,0.594,-6.146,0.0752,0.342,0,0.123,0.475,153.848,5,0,114893,69.0
990,2019,91,DaBaby,Suge,2019-03-01,"['north carolina hip hop', 'rap', 'trap']",0.876,0.662,-6.482,0.426,0.0608,0,0.127,0.844,75.445,2,0,163320,69.0
991,2019,92,Khalid,Talk (feat. Disclosure),2019-04-05,"['pop', 'pop r&b']",0.9,0.4,-8.575,0.127,0.0516,0,0.0599,0.346,135.984,0,1,197573,69.0
992,2019,93,Katy Perry,Never Really Over,2019-05-31,"['dance pop', 'pop']",0.77,0.882,-4.792,0.0602,0.194,0,0.316,0.385,99.991,8,1,223523,69.0
993,2019,94,Saweetie,My Type,2019-03-29,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",0.899,0.811,-6.294,0.258,0.000677,0,0.0672,0.587,105.038,2,1,126446,68.0
994,2019,95,Normani,Motivation,2019-08-16,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']",0.599,0.887,-3.967,0.0984,0.0192,1.21E-06,0.3,0.881,170.918,4,1,193837,68.0
995,2019,96,Flipp Dinero,Leave Me Alone,2019-11-22,"['melodic rap', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",0.792,0.743,-2.806,0.0851,0.107,0,0.183,0.742,150.024,7,1,195637,67.0
996,2019,97,Offset,Clout (feat. Cardi B),2019-02-22,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",0.919,0.622,-7.384,0.0997,0.228,4.24E-06,0.122,0.424,140.022,1,1,205803,67.0
997,2019,98,AJ Tracey,Ladbroke Grove,2019-02-08,"['grime', 'uk hip hop', 'ukg revival']",0.902,0.839,-9.447,0.208,0.0933,0,0.102,0.727,133.989,11,0,190537,67.0
998,2019,99,Freya Ridings,Lost Without You,2019-07-19,['uk pop'],0.386,0.136,-9.267,0.0458,0.932,0,0.0653,0.0976,67.016,6,1,225853,66.0
999,2019,100,Blanco Brown,The Git Up,2019-10-10,"['black americana', 'country rap']",0.847,0.678,-8.635,0.109,0.0669,0,0.274,0.811,97.984,9,1,200594,66.0
